"applicationId","version","meta","name","public","snapshot"
"sites-component-custom-page","1.12.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.12.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_baf738ce_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.baf738ce.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.13.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.13.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_baf738ce_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.baf738ce.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.14.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.14.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_8f2dd62f_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.8f2dd62f.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.15.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.15.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_e664aab6_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.e664aab6.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.16.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.16.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_e664aab6_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.e664aab6.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.17.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.17.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_e664aab6_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.e664aab6.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.4.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.4.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_8e13b4e2_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.8e13b4e2.chunk.css""}, {""id"": ""rt_main_1c779a4f_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.1c779a4f.chunk.js""}, {""id"": ""rt_runtime-main_0d3b5329_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.0d3b5329.js""}, {""id"": ""rt_2_f9e35116_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.f9e35116.chunk.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.5.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.5.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_8e13b4e2_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.8e13b4e2.chunk.css""}, {""id"": ""rt_main_57527a0e_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.57527a0e.chunk.js""}, {""id"": ""rt_runtime-main_0d3b5329_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.0d3b5329.js""}, {""id"": ""rt_2_80951ed5_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.80951ed5.chunk.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.6.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.6.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.chunk.css""}, {""id"": ""rt_main_76b52cfc_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.76b52cfc.chunk.js""}, {""id"": ""rt_runtime-main_0d3b5329_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.0d3b5329.js""}, {""id"": ""rt_2_9b1c4962_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.9b1c4962.chunk.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.7.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.7.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.chunk.css""}, {""id"": ""rt_main_76b52cfc_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.76b52cfc.chunk.js""}, {""id"": ""rt_runtime-main_0d3b5329_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.0d3b5329.js""}, {""id"": ""rt_2_9b1c4962_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.9b1c4962.chunk.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.8.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.8.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_68787710_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.68787710.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.9.0","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.9.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_68787710_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.68787710.js""}]}}]}","sites-component-custom-page","false","false"
"sites-component-custom-page","1.9.0-SNAPSHOT","{""id"": ""sites-component-custom-page"", ""name"": ""sites-component-custom-page"", ""version"": ""1.9.0-SNAPSHOT"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onCustomPageLoaded"", ""dependencies"": {""assets"": [{""id"": ""rt_main_ab914461_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.ab914461.css""}, {""id"": ""rt_main_68787710_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.68787710.js""}]}}]}","sites-component-custom-page","false","true"
"integration-status","1.0.0","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.0.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""integration-status_main_c40727e6_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.c40727e6.chunk.css""}, {""id"": ""integration-status_main_f45fcff9_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.f45fcff9.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_cbac900b_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.cbac900b.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.0.0-SNAPSHOT","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.0.0-SNAPSHOT"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""integration-status_main_b454799a_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.b454799a.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_4aef6222_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.4aef6222.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.10.0","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.10.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""integration-status_main_c40727e6_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.c40727e6.chunk.css""}, {""id"": ""integration-status_main_a22c5fef_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.a22c5fef.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_2e18ddbe_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.2e18ddbe.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.11.0","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.11.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""int-dashb-font-1"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.93c1301b.woff""}, {""id"": ""int-dashb-font-2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.ec64ea57.woff2""}, {""id"": ""int-dashb-font-3"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.293fd13d.woff2""}, {""id"": ""int-dashb-font-4"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.9053572c.woff""}, {""id"": ""int-dashb-font-5"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.8c206db9.woff""}, {""id"": ""int-dashb-font-6"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.c8ba52b0.woff2""}, {""id"": ""int-dashb-font-7"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.449aa8c6.woff""}, {""id"": ""int-dashb-font-8"", ""content-type"": ""font/ttf"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.91bacab1.ttf""}, {""id"": ""integration-status_main_c40727e6_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.c40727e6.chunk.css""}, {""id"": ""integration-status_main_a22c5fef_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.a22c5fef.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_2e18ddbe_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.2e18ddbe.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.12.0","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.12.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""int-dashb-font-1"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.93c1301b.woff""}, {""id"": ""int-dashb-font-2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.ec64ea57.woff2""}, {""id"": ""int-dashb-font-3"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.293fd13d.woff2""}, {""id"": ""int-dashb-font-4"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.9053572c.woff""}, {""id"": ""int-dashb-font-5"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.8c206db9.woff""}, {""id"": ""int-dashb-font-6"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.c8ba52b0.woff2""}, {""id"": ""int-dashb-font-7"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.449aa8c6.woff""}, {""id"": ""int-dashb-font-8"", ""content-type"": ""font/ttf"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.91bacab1.ttf""}, {""id"": ""integration-status_main_669aa114_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.669aa114.chunk.css""}, {""id"": ""integration-status_main_0475c182_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.0475c182.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_9070e7fc_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.9070e7fc.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.12.0-SNAPSHOT","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.12.0-SNAPSHOT"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""integration-status_Inter-Bold_93c1301b_woff"", ""content-type"": ""font/woff"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/Inter-Bold.93c1301b.woff""}, {""id"": ""integration-status_Inter-Bold_ec64ea57_woff2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/Inter-Bold.ec64ea57.woff2""}, {""id"": ""integration-status_Inter-Medium_293fd13d_woff2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/Inter-Medium.293fd13d.woff2""}, {""id"": ""integration-status_Inter-Medium_9053572c_woff"", ""content-type"": ""font/woff"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/Inter-Medium.9053572c.woff""}, {""id"": ""integration-status_Inter-Regular_8c206db9_woff"", ""content-type"": ""font/woff"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/Inter-Regular.8c206db9.woff""}, {""id"": ""integration-status_Inter-Regular_c8ba52b0_woff2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/Inter-Regular.c8ba52b0.woff2""}, {""id"": ""integration-status_primeicons_449aa8c6_woff"", ""content-type"": ""font/woff"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/primeicons.449aa8c6.woff""}, {""id"": ""integration-status_primeicons_91bacab1_ttf"", ""content-type"": ""font/ttf"", ""source-ref"": ""https://static-cdn.prod.hearsaysocial.com/public/applications/integration-status/1.10.0/static/media/primeicons.91bacab1.ttf""}, {""id"": ""integration-status_main_c40727e6_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.c40727e6.chunk.css""}, {""id"": ""integration-status_main_a22c5fef_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.a22c5fef.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_2e18ddbe_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.2e18ddbe.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.13.0","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.13.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""int-dashb-font-1"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.93c1301b.woff""}, {""id"": ""int-dashb-font-2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.ec64ea57.woff2""}, {""id"": ""int-dashb-font-3"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.293fd13d.woff2""}, {""id"": ""int-dashb-font-4"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.9053572c.woff""}, {""id"": ""int-dashb-font-5"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.8c206db9.woff""}, {""id"": ""int-dashb-font-6"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.c8ba52b0.woff2""}, {""id"": ""int-dashb-font-7"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.449aa8c6.woff""}, {""id"": ""int-dashb-font-8"", ""content-type"": ""font/ttf"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.91bacab1.ttf""}, {""id"": ""integration-status_main_669aa114_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.669aa114.chunk.css""}, {""id"": ""integration-status_main_c6918e9f_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.c6918e9f.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_9070e7fc_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.9070e7fc.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.15.0","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.15.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""int-dashb-font-1"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.93c1301b.woff""}, {""id"": ""int-dashb-font-2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.ec64ea57.woff2""}, {""id"": ""int-dashb-font-3"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.293fd13d.woff2""}, {""id"": ""int-dashb-font-4"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.9053572c.woff""}, {""id"": ""int-dashb-font-5"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.8c206db9.woff""}, {""id"": ""int-dashb-font-6"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.c8ba52b0.woff2""}, {""id"": ""int-dashb-font-7"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.449aa8c6.woff""}, {""id"": ""int-dashb-font-8"", ""content-type"": ""font/ttf"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.91bacab1.ttf""}, {""id"": ""integration-status_main_7eefa03a_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.7eefa03a.chunk.css""}, {""id"": ""integration-status_main_d8e34b47_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.d8e34b47.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_9070e7fc_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.9070e7fc.chunk.js""}]}}]}","Integration Status","false","false"
"integration-status","1.16.0-SNAPSHOT","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.16.0-SNAPSHOT"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""int-dashb-font-1"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.93c1301b.woff""}, {""id"": ""int-dashb-font-2"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Bold.ec64ea57.woff2""}, {""id"": ""int-dashb-font-3"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.293fd13d.woff2""}, {""id"": ""int-dashb-font-4"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Medium.9053572c.woff""}, {""id"": ""int-dashb-font-5"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.8c206db9.woff""}, {""id"": ""int-dashb-font-6"", ""content-type"": ""font/woff2"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/Inter-Regular.c8ba52b0.woff2""}, {""id"": ""int-dashb-font-7"", ""content-type"": ""font/woff"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.449aa8c6.woff""}, {""id"": ""int-dashb-font-8"", ""content-type"": ""font/ttf"", ""source-ref"": ""https://d24s79umdy00rl.cloudfront.net/static/media/primeicons.91bacab1.ttf""}, {""id"": ""integration-status_main_7eefa03a_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.7eefa03a.chunk.css""}, {""id"": ""integration-status_main_d8e34b47_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.d8e34b47.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_9070e7fc_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.9070e7fc.chunk.js""}]}}]}","Integration Status","false","true"
"integration-status","1.2.0","{""id"": ""integration-status"", ""name"": ""Integration Status"", ""version"": ""1.2.0"", ""dependencies"": {""assets"": []}, ""views"": [{""eventName"": ""onIntegrationStatusLoaded"", ""targetElement"": "".row.integration-status-dashboard"", ""content"": ""<div id=\""integration-status-container\""></div>"", ""dependencies"": {""assets"": [{""id"": ""integration-status_main_c40727e6_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/main.c40727e6.chunk.css""}, {""id"": ""integration-status_main_e978e8f1_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/main.e978e8f1.chunk.js""}, {""id"": ""integration-status_runtime-main_697cda8a_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/runtime-main.697cda8a.js""}, {""id"": ""integration-status_2_08bbd5fd_chunk_css"", ""content-type"": ""text/css"", ""source-ref"": ""static/css/2.08bbd5fd.chunk.css""}, {""id"": ""integration-status_2_cbac900b_chunk_js"", ""content-type"": ""application/javascript"", ""source-ref"": ""static/js/2.cbac900b.chunk.js""}]}}]}","Integration Status","false","false"
